"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-01-31",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-02-01",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-02-02",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-02-03",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-02-04",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-02-05",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-02-06",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-02-07",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-02-08",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-02-09",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-02-10",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-02-11",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-02-12",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-02-13",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-02-14",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-02-15",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-02-16",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-02-17",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-02-18",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-02-19",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-02-20",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-02-21",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-02-22",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-02-23",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-02-24",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-02-25",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-02-26",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-02-27",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-02-28",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-03-01",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-03-02",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-03-03",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-03-04",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-03-05",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-03-06",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-03-07",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-03-08",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-03-09",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-03-10",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-03-11",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-03-12",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-03-13",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-03-14",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-03-15",,,,
"US1NJMD0062","OLD BRIDGE TWP 5.1 NE, NJ US","2022-03-16",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-01-03",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-01-05",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-01-06",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-01-10",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-01-11",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-01-12",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-01-13",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-01-14",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-01-18",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-01-19",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-01-20",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-01-21",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-01-24",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-01-27",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-01-28",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-01-31",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-02-01",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-02-02",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-02-03",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-02-07",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-02-08",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-02-10",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-02-14",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-02-15",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-02-16",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-02-17",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-02-22",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-02-23",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-02-25",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-02-28",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-03-01",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-03-02",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-03-03",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-03-04",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-03-07",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-03-08",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-03-09",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-03-11",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-03-14",,,,
"US1NJPS0028","LITTLE FALLS TWP 0.2 NE, NJ US","2022-03-15",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-01-01",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-01-02",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-01-03",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-01-04",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-01-05",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-01-06",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-01-07",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-01-08",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-01-09",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-01-10",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-01-11",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-01-12",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-01-13",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-01-14",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-01-15",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-01-16",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-01-17",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-01-18",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-01-19",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-01-20",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-01-21",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-01-22",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-01-23",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-01-24",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-01-25",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-01-26",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-01-27",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-01-28",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-01-29",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-01-30",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-02-01",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-02-02",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-02-03",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-02-04",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-02-05",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-02-06",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-02-07",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-02-08",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-02-09",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-02-10",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-02-11",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-02-12",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-02-13",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-02-14",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-02-15",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-02-16",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-02-17",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-02-18",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-02-19",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-02-20",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-02-21",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-02-22",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-02-23",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-02-24",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-02-25",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-02-26",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-02-27",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-02-28",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-03-01",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-03-02",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-03-03",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-03-04",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-03-05",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-03-06",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-03-07",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-03-08",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-03-09",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-03-10",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-03-11",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-03-12",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-03-13",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-03-14",,,,
"US1NJPS0022","RINGWOOD 3.0 SSE, NJ US","2022-03-15",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-01-01",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-01-02",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-01-03",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-01-04",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-01-05",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-01-06",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-01-07",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-01-08",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-01-09",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-01-10",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-01-11",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-01-12",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-01-13",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-01-14",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-01-15",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-01-16",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-01-17",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-01-18",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-01-19",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-01-20",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-01-21",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-01-22",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-01-23",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-01-24",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-01-25",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-01-26",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-01-27",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-01-28",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-01-29",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-01-30",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-01-31",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-02-01",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-02-02",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-02-03",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-02-04",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-02-05",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-02-06",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-02-07",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-02-08",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-02-09",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-02-10",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-02-11",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-02-12",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-02-13",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-02-16",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-02-17",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-02-18",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-02-19",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-02-20",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-02-21",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-02-22",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-02-23",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-02-24",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-02-26",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-02-27",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-02-28",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-03-01",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-03-02",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-03-03",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-03-04",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-03-05",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-03-06",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-03-07",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-03-08",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-03-09",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-03-10",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-03-11",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-03-12",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-03-13",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-03-14",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-03-15",,,,
"US1NYKN0025","BROOKLYN 3.1 NW, NY US","2022-03-16",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-01-01",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-01-02",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-01-03",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-01-04",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-01-05",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-01-07",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-01-08",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-01-09",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-01-10",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-01-11",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-01-12",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-01-13",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-01-14",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-01-15",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-01-16",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-01-17",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-01-18",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-01-19",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-01-20",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-01-21",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-01-22",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-01-23",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-01-24",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-01-25",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-01-26",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-01-27",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-01-28",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-01-29",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-01-30",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-01-31",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-02-01",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-02-02",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-02-03",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-02-04",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-02-05",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-02-06",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-02-07",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-02-08",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-02-09",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-02-10",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-02-11",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-02-12",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-02-13",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-02-14",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-02-15",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-02-16",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-02-17",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-02-18",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-02-19",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-02-20",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-02-21",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-02-22",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-02-23",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-02-24",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-02-25",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-02-26",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-02-27",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-02-28",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-03-01",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-03-02",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-03-03",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-03-04",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-03-05",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-03-06",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-03-07",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-03-08",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-03-09",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-03-10",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-03-11",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-03-12",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-03-13",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-03-14",,,,
"US1NYQN0033","HOWARD BEACH 0.4 NNW, NY US","2022-03-15",,,,
"US1NJMS0040","CHATHAM 0.6 NW, NJ US","2022-01-01",,,,
"US1NJMS0040","CHATHAM 0.6 NW, NJ US","2022-01-02",,,,
"US1NJMS0040","CHATHAM 0.6 NW, NJ US","2022-01-03",,,,
"US1NJMS0040","CHATHAM 0.6 NW, NJ US","2022-01-04",,,,
"US1NJMS0040","CHATHAM 0.6 NW, NJ US","2022-01-05",,,,
"US1NJMS0040","CHATHAM 0.6 NW, NJ US","2022-01-06",,,,
"US1NJMS0040","CHATHAM 0.6 NW, NJ US","2022-01-07",,,,
"US1NJMS0040","CHATHAM 0.6 NW, NJ US","2022-01-08",,,,
"US1NJMS0040","CHATHAM 0.6 NW, NJ US","2022-01-09",,,,
"US1NJMS0040","CHATHAM 0.6 NW, NJ US","2022-01-10",,,,
"US1NJMS0040","CHATHAM 0.6 NW, NJ US","2022-01-11",,,,
"US1NJMS0040","CHATHAM 0.6 NW, NJ US","2022-01-12",,,,
"US1NJMS0040","CHATHAM 0.6 NW, NJ US","2022-01-14",,,,
"US1NJMS0040","CHATHAM 0.6 NW, NJ US","2022-01-15",,,,
"US1NJMS0040","CHATHAM 0.6 NW, NJ US","2022-01-16",,,,
"US1NJMS0040","CHATHAM 0.6 NW, NJ US","2022-01-17",,,,
"US1NJMS0040","CHATHAM 0.6 NW, NJ US","2022-01-18",,,,
"US1NJMS0040","CHATHAM 0.6 NW, NJ US","2022-01-19",,,,
"US1NJMS0040","CHATHAM 0.6 NW, NJ US","2022-01-20",,,,
"US1NJMS0040","CHATHAM 0.6 NW, NJ US","2022-01-21",,,,
"US1NJMS0040","CHATHAM 0.6 NW, NJ US","2022-01-22",,,,
"US1NJMS0040","CHATHAM 0.6 NW, NJ US","2022-01-23",,,,
"US1NJMS0040","CHATHAM 0.6 NW, NJ US","2022-01-24",,,,
"US1NJMS0040","CHATHAM 0.6 NW, NJ US","2022-01-26",,,,
